date	business_id	review_id	user_id	stars	funny	cool	useful	text	name	address	city	state	postal_code	review_count	is_open	categories	longitude	latitude
2019-07-17T10:28:25Z	_4-kSAZ1qopE2GcMojLxzg	jfiNDjCxtjSHEnur0qvJdA	M820N-2yyFxP2otbx4kdcA	1	0	0	1	My experience of this Burger King is that everyone wants to be in control,  I requested to speak with the Manager and while I was talking with the Manager the cashier was talking the whole time.  It was  a very minor incident  but was blown out , Here's what happened , there was a sign next to the order board that stated Cup or Cone for .75. Both the Manager and Cashier could  only repeat what a Advertising Promotion stated , meaning Even as I explained to them that there was a Sign next to the order board that was lit up he tried to convince Me otherwise.  Now get this , I stated that they need to honor the price which was a difference of .25, cashier still said 2.00. Now I'm on principle of the matter now, after driving back around showing the Manager the sign all I get was , You're right.  He found a sign in the dark that you couldn't even notice to try to prove his point.    I won't go back but if you do  insist that they should honor all posted Promotions.    Just crazy!!	Burger King	414 Water Street	Chardon	OH	44024	5	1	Burgers, Restaurants, Fast Food	-81.2106144	41.5812817
2019-10-12T16:24:04Z	Sr_VUJBhqcKCDLRv0JkrDg	c3AU9H_PG6P9QV8TJ2Phig	43Hn0CqNSkCLIq4wcbHb5Q	1	0	0	0	A bunch of stupid motherfuckers working in here. Fuck this place man. 15 fucking minutes for a fucking mcchicken and fry???? With every motherfucker that ordered after me getting their shit first?  I made the fat bitch manager give me a refund.. a fucking joke!!!!	McDonald's	1650 Copley Rd	Akron	OH	44320	5	1	Restaurants, Fast Food, Burgers, Coffee & Tea, Food	-81.5813845878	41.0841590818
2019-04-21T14:22:47Z	WB1albu5FvNP16BAtTIIVg	F1Nu9TrPc6EiHCs6ED4PBQ	V0CMr3WfYngnumM_cZ4hsg	1	0	0	0	The entire staff is ghetto slow and ignorant. I don't recommend this Wendy's at all I would definitely go elsewhere.	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2019-10-09T19:22:07Z	INsBi18bVl4UNqRcGzAkLQ	nW4uTzQSeBCbQVck2u5QgQ	qVQ3ziVCpYAFwxrDfmjLrQ	1	0	0	0	Been sitting in the drive thru for 15 minutes!  Slowest service at a McDonald's ever!!!	McDonald's	11420 Buckeye Rd	Cleveland	OH	44104	9	1	Burgers, Fast Food, Food, Coffee & Tea, Sandwiches, Restaurants	-81.6047511902	41.48092
2018-11-25T21:45:42Z	Sr_VUJBhqcKCDLRv0JkrDg	xDuHm7tkd9PgyjjVxNQd6g	43Hn0CqNSkCLIq4wcbHb5Q	1	0	0	0	"Worthless.


Rude workers that happen to also be incompetent. 

Cannot understand spoken English through the drive thru (not sure what the understand? Profanities perhaps?) and cant get a damn order right. 

A disgrace."	McDonald's	1650 Copley Rd	Akron	OH	44320	5	1	Restaurants, Fast Food, Burgers, Coffee & Tea, Food	-81.5813845878	41.0841590818
2014-12-06T01:55:06Z	I79WiJ-7Xkufc392qH77ag	VRIQWu6LH-5g4xbtTw1Z0A	Jvnagx8GYWB6ywoK6sD-Og	1	1	0	1	BK stands for Bi-polar Kondition.  I've been here when it was staffed by old ladies who were slow but made EVERYTHING fresh when you ordered it (not fast but oh so tasty!), and later there were unusually attractive teen girls who were SO slow to dish out cold, stale food.  If you're waiting to place your order at the sign for more than 8 minutes - just pull out and drive away. The last three visits were so bad I'll probably never go back.	Burger King	9535 State Route 14	Streetsboro	OH	44241	5	1	Restaurants, Burgers, Fast Food, Hot Dogs	-81.3568302	41.2441662
2019-05-29T15:20:32Z	WB1albu5FvNP16BAtTIIVg	MoXOMaNH8fKmhZac74Gb5w	Wm06mVXzyoPH845twdKRoA	1	0	0	0	Easily without question one of the if not worst Wendys i've ever been to. The only reason i kept going back after my first time because it's the only one that's close to where i live. Every time i order i get the same thing (Crispy Chicken 4/4) and i don't think i've waiter shorter than 10 minutes every time. from the lack of work ethic from the employees and just the employees being incompetent in general, not to mention they tend to act a little more ghetto then they should. You can be sitting there for 15 minutes and ask them where is your food and they'll all just look at you and start laughing when what's really funny is they  can't put together 3 small food items and a drink quicker then 15-20 mins. avoid this wendy's at all costs your better off going to the Mcdonald's or Burger King that is Right near this one because you won't have to spend nearly as much time in there	Wendy's	1015 Ohio River Blvd	Avalon	PA	15202	18	1	Restaurants, Burgers, Fast Food	-80.0635987	40.4940917
2016-10-01T01:21:47Z	WGO02-cLiWjeJh0PPLQMBw	TkugNXs6kj2VWosIl9PUXA	V98rLmv136IriuGkgGC5tw	1	0	0	0	Ordered a single burger w nothing on it except for pickles, milk, a medium frosty.  As the order was  repeated back Asa cheeseburger.  Corrected and said I wanted a plain burger w pickle.   Got to the window, I mentioned the milk was not received, was told not charged so paid separately.  Got home, I had a single cheeseburger w mayo and a pickle.  What part of plain hamburger did the order taker not hear.  Won't visit here again.  Snotty employees.	Wendy's	27400 Chagrin Blvd.	Orange	OH	44122	20	1	Fast Food, Breakfast & Brunch, Restaurants, Burgers	-81.4859401	41.462061
2017-06-28T15:27:30Z	WGO02-cLiWjeJh0PPLQMBw	jrVnVd--t_8qerAxFOhGXQ	f4ZDB81iBDqk4UmOKgB5Jg	1	0	0	0	Terrible service. Because of my job this place is convenient but very frustrating. I always have to constantly repeat my drive thru order. Usually the person taking my order appears listless and mumbles an incoherent response. Check your order for a straw, plastic utensils or napkins.	Wendy's	27400 Chagrin Blvd.	Orange	OH	44122	20	1	Fast Food, Breakfast & Brunch, Restaurants, Burgers	-81.4859401	41.462061
2016-03-18T01:32:51Z	lG4NNpcPWYSmLKEfBagnTw	xNcjvv8A0i-sJfZRMoOmBw	6uLqCFKpK7nav7Zp_3TfRA	2	0	0	0	Not able to get my annual shamrock shake fix as their shake machine is currently out of commission.  :(	McDonald's	2051 W Broadway	Monona	WI	53713	19	1	Food, Coffee & Tea, Restaurants, Burgers, Fast Food	-89.3490359187	43.0465419315
2014-02-25T18:21:58Z	P8ersCaJqnL1paY9FFnZ9w	lQUyYFbmcGoNw0LaiNQtDA	3EYfeP-wfNWGj-5YZmq-OA	1	0	0	4	"Remember when Burger King was actually somewhat decent?  Pepperidge Farm remembers...

I have dined with the King many a time across this fine land.  I have watched their slow decline with sadness over the last thirty years.  At one point, they actually challenged the Clown for burger superiority, but now, they're a weak shadow on the market, barely a player...

...and the BK at this location is a perfect example of why.

EVERYTHING at this BK takes ten minutes.  Doesn't matter what you order, be prepared to wait.

It's always dirty.  When I was a kid and worked at the Clown, we were always cleaning.  There was usually one or two people on any shift whose sole job was to keep the lobby clean.  This place is a hole.

Why does the food taste weird?  If I want BK, I actually make the drive to Deforest, rather than eat at this location, which is actually a stone's throw from my house.  The food here tastes bad, bleachy, and wrong.  What are they doing to the food?

Fix thyself, King, and maybe I'll return.  Until then, I will take my cheap, poorly constructed eats elsewhere."	Burger King	822 Windsor Street	Sun Prairie	WI	53590	37	1	Burgers, Restaurants, Fast Food	-89.2271823	43.1879489
2014-10-12T19:54:14Z	ev4frBEgYDHiNZPcdYAIbA	XIFsLk6sTpiK-ee4lrixJQ	m-oKpfJaX8fHFf-vlXZldQ	1	0	0	0	"This is an older McD's.  It's easy on - off if traveling from the airport.  I think the drive - thru is open till midnight.  Which might be the better way to get something here.  I was
harassed in the parking lot by a man in a late model, red, SUV on Fri. Oct 3rd about 8pm like a Ford Explorer or similar.

This place probably lost alot of business to the Chipolte in the next plaza over.  Since
most people want to live as healthy and long as possible.  
So not Eek!.  Just One Star."	McDonald's	250 Summit Park Dr	Pittsburgh	PA	15275	4	1	Fast Food, Burgers, Coffee & Tea, Food, Restaurants	-80.176387	40.447262
2017-01-17T00:23:57Z	WGO02-cLiWjeJh0PPLQMBw	OirtV32MwTxdJ0ikpUINQg	ByOcLSyfjiUh22Gy-nJspQ	1	0	0	0	They totally screwed up my order, wrong drink, no fries, and I was charged for it all.	Wendy's	27400 Chagrin Blvd.	Orange	OH	44122	20	1	Fast Food, Breakfast & Brunch, Restaurants, Burgers	-81.4859401	41.462061
2014-07-28T21:05:50Z	P8ersCaJqnL1paY9FFnZ9w	c6lxZQBbRNGso_pqaDfIpg	cDiVdEdtgFNdruZR94XQxA	1	0	0	2	"This is my least favorite Burger King in the entire world. I ate there once a year ago, and the fries were old and cold, and tasted like an entire bag of salt was dumped on them. The burger was bland, except for the taste of salt. Even in a small town (Sun Prairie), the parking lot somehow manages to get swamped with diesel fumes--must be the wind blowing off Highway 151.

I decided to try it again today, wondering if it was just a random bad experience. No. They made fresh fries, and so I didn't mind waiting 15 minutes at the window. The guy behind me in the drive through looked like he minded. I had the opportunity during the extended wait to notice that all of the cars behind me were driven by the truly obese--with fat billowing out of their shirts, with faces that became chins that became torsos, without a clear definition of where one stopped, and the next began--extreme, even for Wisconsin.

The fries were fresh, and salty to the point that my gums hurt. The burger completely fell apart, and was bland, except for the overwhelming taste of salt. The bread was stale. I guess that was a second flavor, that I could taste through the salt. So the Whopper tasted like salty, stale bread, which disintegrated, somehow appropriately.

I realize I'm being a drama queen, but I drove home and took a shower."	Burger King	822 Windsor Street	Sun Prairie	WI	53590	37	1	Burgers, Restaurants, Fast Food	-89.2271823	43.1879489
2014-01-19T19:34:50Z	P8ersCaJqnL1paY9FFnZ9w	fJRpwEvS6uOGzmnz1s72kg	ohB1HjY0p1QsUZcD-i2O0A	1	0	0	6	Unless you like being ignored, Avoid, Avoid, Avoid! Stopped in for lunch today and the place was pretty much empty. There was a lady waiting at the counter for her order, two gentlemen who already had their order and were seated and eating. There was one worker for the front counter and the drive thru and 2 or 3 workers in the back. Waited over 10 minutes for someone to take my order and wasn't even acknowledged in that time. One of the guys came up front to bag drive thru orders, wiped the sweat off his face with a napkin, crumpled it up, tossed it in the trash and then scooped up fries without washing his hands. At that point I walked out and went to Culvers where I ordered and got my food in less time than I spent waiting to order here.  Not even worth one star!	Burger King	822 Windsor Street	Sun Prairie	WI	53590	37	1	Burgers, Restaurants, Fast Food	-89.2271823	43.1879489
2014-01-19T18:37:38Z	P8ersCaJqnL1paY9FFnZ9w	DZzmIwgImn39ff-pULmWSQ	RIIgnObgC-8l-x-8b4GGZA	1	0	0	3	Have been there several times and it's always super slow. It had been months since we had gone there so today we went there and the girl at the counter just finished a counter order, saw us, and went to drive through. We stood there for 15 minutes waiting for somebody to take our order. Fed up, we left and went to Culver's.	Burger King	822 Windsor Street	Sun Prairie	WI	53590	37	1	Burgers, Restaurants, Fast Food	-89.2271823	43.1879489
2016-08-07T02:22:47Z	lSJYTotaOEi1TtEzxbbUxg	hQktQB-gTfUgWEjjAtR_BA	9O86UOX2knQcMO2MNhiARQ	2	1	0	0	The slowest McDonald's I have ever been to. Dirty too. 1 register open. 7 people in line... 8 cars went thru the drive thru before I even got to the counter to order... close this dump and put a KFC here	McDonald's	4738 Ridge Rd	Brooklyn	OH	44144	6	1	Restaurants, Fast Food, Food, Burgers, Coffee & Tea	-81.73491	41.426362
2018-09-16T03:50:19Z	LjjfsPpNEyHHouAyirPJcQ	DafVAIIaoLSQBulUkS3qPw	dIxjHuAs3O1QymwLghc3pA	2	0	0	0	Good burgers.Broken down pop machine that is often out of ice. Burger Fi internet is slow or down. Poor desserts.	Burger King	605 East Main Street	Kent	OH	44240	3	1	Burgers, Restaurants, Fast Food, Hot Dogs	-81.34961	41.154171
2017-01-05T02:12:56Z	P8ersCaJqnL1paY9FFnZ9w	jGY-2rpB5piA5gpIteH5-A	-h7Hq0oK8DS1i4zDpR9Myw	1	0	0	1	I drove to Sun Prairie today to get a Whopper since the Madison BK's are so horrible. I found the Sun Prairie one just as bad. Why is it so difficult to apply the condiments so the cover the burger rather than just one edge of it? Those things are thrown together and when you try to eat it, you find nothing is even close to the center. I've been going to BK's for many years. I just visited one in southern Illinois that was wonderful. Why are the ones in the Madison area so horrible? I guess it boils down to lousy managers.	Burger King	822 Windsor Street	Sun Prairie	WI	53590	37	1	Burgers, Restaurants, Fast Food	-89.2271823	43.1879489
2018-03-07T21:14:04Z	Aua2Vi32K-G4LE0JCtAwiw	1dcR2XpEAC_6vOjCDh9ZWA	c3S-CHZH7r-jeAmevLo89g	1	0	0	1	If you want fast and the correct meal, don't come here. It has gotten worse over the last few months. At night the crew doesn't watch the drive through. Today going through the drive through I tried to get them to correct order before I went to the window. But no, didn't happen. The girls at second window were having fun between them not paying attention. Friend we're awful, over salted. Never had a bad fry at McDonalds in my 56 years of life until today. We will not return here.	McDonald's	2901 Dryden Dr	Madison	WI	53704	19	1	Coffee & Tea, Burgers, Fast Food, Food, Restaurants	-89.3588528037	43.1284709106
2014-03-17T02:18:32Z	P8ersCaJqnL1paY9FFnZ9w	bGtVG_fO3YO74BLoSSHlYQ	eLRBlTf_3oTAIOuQ4F30rw	1	0	0	2	This place is slow beyond belief. How do they stay in business? I waited 15 min for my order which was wrong and cold. I got the excuse "were short staffed". There were two cars in line and no one in the dining area. How much staff do you need for two customers? I think they laugh about how bad they are as workers. Because they could care less....	Burger King	822 Windsor Street	Sun Prairie	WI	53590	37	1	Burgers, Restaurants, Fast Food	-89.2271823	43.1879489
